"Hours since thread went live","Pokémon Horizons: The Series - Episode 52 discussion"
0,1
0,1
0.08333333333333333,1
0.16666666666666666,1
0.25,1
0.3333333333333333,1
0.4166666666666667,1
0.5,1
0.5833333333333334,2
0.6666666666666666,2
0.75,2
0.8333333333333334,2
0.9166666666666666,2
1,2
1.0833333333333333,2
1.1666666666666667,2
1.25,2
1.3333333333333333,4
1.4166666666666667,4
1.5,6
1.5833333333333333,6
1.6666666666666667,7
1.75,7
1.8333333333333333,7
1.9166666666666667,7
2,7
2.0833333333333335,9
2.1666666666666665,8
2.25,8
2.3333333333333335,10
2.4166666666666665,12
2.5,12
2.5833333333333335,15
2.6666666666666665,13
2.75,15
2.8333333333333335,14
2.9166666666666665,15
3,14
3.0833333333333335,16
3.1666666666666665,19
3.25,19
3.3333333333333335,19
3.4166666666666665,20
3.5,19
3.5833333333333335,19
3.6666666666666665,18
3.75,18
3.8333333333333335,19
3.9166666666666665,19
4,19
4.083333333333333,20
4.166666666666667,21
4.25,20
4.333333333333333,21
4.416666666666667,20
4.5,20
4.583333333333333,20
4.666666666666667,21
4.75,20
4.833333333333333,20
4.916666666666667,19
5,20
5.083333333333333,21
5.166666666666667,19
5.25,19
5.333333333333333,20
5.416666666666667,21
5.5,19
5.583333333333333,21
5.666666666666667,21
5.75,22
5.833333333333333,21
5.916666666666667,20
6,21
6.083333333333333,21
6.166666666666667,23
6.25,22
6.333333333333333,22
6.416666666666667,21
6.5,22
6.583333333333333,21
6.666666666666667,21
6.75,22
6.833333333333333,22
6.916666666666667,22
7,23
7.083333333333333,21
7.166666666666667,22
7.25,22
7.333333333333333,22
7.416666666666667,21
7.5,22
7.583333333333333,23
7.666666666666667,23
7.75,24
7.833333333333333,24
7.916666666666667,26
8,25
8.083333333333334,27
8.166666666666666,26
8.25,25
8.333333333333334,25
8.416666666666666,25
8.5,27
8.583333333333334,27
8.666666666666666,27
8.75,29
8.833333333333334,28
8.916666666666666,27
9,27
9.083333333333334,27
9.166666666666666,29
9.25,25
9.333333333333334,27
9.416666666666666,26
9.5,25
9.583333333333334,25
9.666666666666666,26
9.75,28
9.833333333333334,25
9.916666666666666,27
10,28
10.083333333333334,26
10.166666666666666,31
10.25,27
10.333333333333334,30
10.416666666666666,32
10.5,26
10.583333333333334,26
10.666666666666666,31
10.75,29
10.833333333333334,29
10.916666666666666,33
11,34
11.083333333333334,29
11.166666666666666,28
11.25,32
11.333333333333334,32
11.416666666666666,27
11.5,29
11.583333333333334,30
11.666666666666666,28
11.75,28
11.833333333333334,32
11.916666666666666,31
12,30
12.083333333333334,34
12.166666666666666,31
12.25,32
12.333333333333334,30
12.416666666666666,28
12.5,30
12.583333333333334,30
12.666666666666666,29
12.75,35
12.833333333333334,29
12.916666666666666,34
13,32
13.083333333333334,32
13.166666666666666,29
13.25,32
13.333333333333334,32
13.416666666666666,30
13.5,35
13.583333333333334,33
13.666666666666666,37
13.75,35
13.833333333333334,35
13.916666666666666,33
14,33
14.083333333333334,35
14.166666666666666,32
14.25,34
14.333333333333334,31
14.416666666666666,33
14.5,35
14.583333333333334,35
14.666666666666666,34
14.75,36
14.833333333333334,32
14.916666666666666,34
15,38
15.083333333333334,34
15.166666666666666,35
15.25,39
15.333333333333334,37
15.416666666666666,38
15.5,34
15.583333333333334,35
15.666666666666666,34
15.75,36
15.833333333333334,34
15.916666666666666,38
16,34
16.083333333333332,31
16.166666666666668,34
16.25,32
16.333333333333332,34
16.416666666666668,36
16.5,37
16.583333333333332,38
16.666666666666668,35
16.75,35
16.833333333333332,35
16.916666666666668,36
17,38
17.083333333333332,39
17.166666666666668,37
17.25,37
17.333333333333332,34
17.416666666666668,34
17.5,37
17.583333333333332,34
17.666666666666668,39
17.75,35
17.833333333333332,33
17.916666666666668,33
18,37
18.083333333333332,39
18.166666666666668,39
18.25,37
18.333333333333332,39
18.416666666666668,40
18.5,36
18.583333333333332,42
18.666666666666668,40
18.75,39
18.833333333333332,44
18.916666666666668,41
19,40
19.083333333333332,43
19.166666666666668,44
19.25,41
19.333333333333332,45
19.416666666666668,45
19.5,43
19.583333333333332,40
19.666666666666668,40
19.75,41
19.833333333333332,40
19.916666666666668,42
20,42
20.083333333333332,42
20.166666666666668,44
20.25,46
20.333333333333332,40
20.416666666666668,44
20.5,47
20.583333333333332,48
20.666666666666668,44
20.75,46
20.833333333333332,44
20.916666666666668,48
21,41
21.083333333333332,45
21.166666666666668,45
21.25,45
21.333333333333332,44
21.416666666666668,48
21.5,47
21.583333333333332,44
21.666666666666668,45
21.75,41
21.833333333333332,45
21.916666666666668,46
22,43
22.083333333333332,46
22.166666666666668,45
22.25,45
22.333333333333332,43
22.416666666666668,45
22.5,49
22.583333333333332,46
22.666666666666668,47
22.75,44
22.833333333333332,42
22.916666666666668,47
23,43
23.083333333333332,43
23.166666666666668,44
23.25,46
23.333333333333332,46
23.416666666666668,47
23.5,49
23.583333333333332,48
23.666666666666668,46
23.75,45
23.833333333333332,45
23.916666666666668,46
24,46
24.083333333333332,45
24.166666666666668,43
24.25,50
24.333333333333332,48
24.416666666666668,47
24.5,46
24.583333333333332,47
24.666666666666668,48
24.75,44
24.833333333333332,44
24.916666666666668,47
25,45
25.083333333333332,48
25.166666666666668,48
25.25,46
25.333333333333332,47
25.416666666666668,48
25.5,47
25.583333333333332,47
25.666666666666668,47
25.75,49
25.833333333333332,49
25.916666666666668,48
26,45
26.083333333333332,50
26.166666666666668,47
26.25,47
26.333333333333332,46
26.416666666666668,47
26.5,48
26.583333333333332,49
26.666666666666668,46
26.75,48
26.833333333333332,45
26.916666666666668,45
27,47
27.083333333333332,47
27.166666666666668,49
27.25,47
27.333333333333332,45
27.416666666666668,49
27.5,45
27.583333333333332,44
27.666666666666668,48
27.75,45
27.833333333333332,43
27.916666666666668,47
28,47
28.083333333333332,48
28.166666666666668,44
28.25,47
28.333333333333332,51
28.416666666666668,45
28.5,49
28.583333333333332,47
28.666666666666668,45
28.75,48
28.833333333333332,45
28.916666666666668,46
29,45
29.083333333333332,45
29.166666666666668,44
29.25,49
29.333333333333332,49
29.416666666666668,46
29.5,43
29.583333333333332,50
29.666666666666668,47
29.75,47
29.833333333333332,47
29.916666666666668,46
30,47
30.083333333333332,51
30.166666666666668,48
30.25,51
30.333333333333332,47
30.416666666666668,49
30.5,51
30.583333333333332,43
30.666666666666668,48
30.75,47
30.833333333333332,51
30.916666666666668,47
31,47
31.083333333333332,50
31.166666666666668,47
31.25,47
31.333333333333332,44
31.416666666666668,48
31.5,49
31.583333333333332,50
31.666666666666668,49
31.75,45
31.833333333333332,47
31.916666666666668,46
32,43
32.083333333333336,47
32.166666666666664,47
32.25,43
32.333333333333336,48
32.416666666666664,47
32.5,50
32.583333333333336,45
32.666666666666664,46
32.75,44
32.833333333333336,48
32.916666666666664,48
33,45
33.083333333333336,48
33.166666666666664,46
33.25,47
33.333333333333336,45
33.416666666666664,49
33.5,47
33.583333333333336,48
33.666666666666664,44
33.75,48
33.833333333333336,48
33.916666666666664,48
34,47
34.083333333333336,45
34.166666666666664,47
34.25,43
34.333333333333336,48
34.416666666666664,44
34.5,49
34.583333333333336,45
34.666666666666664,46
34.75,44
34.833333333333336,47
34.916666666666664,48
35,47
35.083333333333336,45
35.166666666666664,47
35.25,50
35.333333333333336,45
35.416666666666664,47
35.5,45
35.583333333333336,49
35.666666666666664,45
35.75,45
35.833333333333336,47
35.916666666666664,50
36,51
36.083333333333336,45
36.166666666666664,50
36.25,49
36.333333333333336,51
36.416666666666664,49
36.5,51
36.583333333333336,50
36.666666666666664,46
36.75,45
36.833333333333336,47
36.916666666666664,52
37,46
37.083333333333336,48
37.166666666666664,49
37.25,51
37.333333333333336,50
37.416666666666664,53
37.5,49
37.583333333333336,51
37.666666666666664,50
37.75,46
37.833333333333336,49
37.916666666666664,48
38,49
38.083333333333336,49
38.166666666666664,49
38.25,49
38.333333333333336,49
38.416666666666664,46
38.5,46
38.583333333333336,53
38.666666666666664,46
38.75,48
38.833333333333336,46
38.916666666666664,48
39,46
39.083333333333336,48
39.166666666666664,53
39.25,52
39.333333333333336,46
39.416666666666664,51
39.5,51
39.583333333333336,50
39.666666666666664,49
39.75,49
39.833333333333336,53
39.916666666666664,52
40,47
40.083333333333336,53
40.166666666666664,49
40.25,52
40.333333333333336,48
40.416666666666664,47
40.5,50
40.583333333333336,49
40.666666666666664,53
40.75,49
40.833333333333336,49
40.916666666666664,52
41,48
41.083333333333336,50
41.166666666666664,49
41.25,53
41.333333333333336,50
41.416666666666664,50
41.5,51
41.583333333333336,50
41.666666666666664,50
41.75,53
41.833333333333336,48
41.916666666666664,48
42,51
42.083333333333336,48
42.166666666666664,46
42.25,50
42.333333333333336,48
42.416666666666664,49
42.5,48
42.583333333333336,50
42.666666666666664,49
42.75,54
42.833333333333336,50
42.916666666666664,46
43,52
43.083333333333336,52
43.166666666666664,51
43.25,47
43.333333333333336,49
43.416666666666664,50
43.5,50
43.583333333333336,52
43.666666666666664,52
43.75,52
43.833333333333336,52
43.916666666666664,48
44,49
44.083333333333336,52
44.166666666666664,49
44.25,53
44.333333333333336,49
44.416666666666664,55
44.5,51
44.583333333333336,47
44.666666666666664,49
44.75,47
44.833333333333336,50
44.916666666666664,50
45,50
45.083333333333336,53
45.166666666666664,51
45.25,51
45.333333333333336,52
45.416666666666664,51
45.5,48
45.583333333333336,47
45.666666666666664,54
45.75,50
45.833333333333336,49
45.916666666666664,54
46,52
46.083333333333336,50
46.166666666666664,53
46.25,51
46.333333333333336,50
46.416666666666664,48
46.5,50
46.583333333333336,51
46.666666666666664,50
46.833333333333336,51
46.916666666666664,53
47,54
47.083333333333336,49
47.166666666666664,55